Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Ширина,Глубина,Высота,Вес,Количество мест,Размеры,Остаток,Файлы,Старая цена,Вес (без упаковки),Родина бренда,Страна-производитель,Колеса,Максимальная нагрузка,Поддон для сбора жидкости,Нижняя обвязка,Количество боковин
https://cdn.entero.ru/mp@2x/14/18/1418d29c0fb08feaaae4a0f8ab0e9e91.jpg,Лоток дефростационный Mecon ВДДп 1000х600х50 мм,Лоток дефростационный Mecon ВДДп 1000х600х50 мм,3833,RUB,Нет,,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/348157,"<p>Дефростационный лоток <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/348157""><b class=""b"">Mecon ВДДп</b></a> используется с вешалами для туш размером <a href=""https://entero.ru/search.php?text=%D0%92%D0%B5%D1%88%D0%B0%D0%BB%D0%BE+%D0%B4%D0%BB%D1%8F+%D1%82%D1%83%D1%88+Mecon+1000%D1%85600"">1000х600</a> мм. Модель выполнена из нержавеющей стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 1000х600х50 мм</li>
<li>Объем упаковки: 0,03 м³</li>
<li>Вес с упаковкой: 4,97 кг</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",348157,,,,,,,0,https://entero.ru/manuals/428771/%D0%A0%D0%B5%D0%BA%D0%BE%D0%BC%D0%B5%D0%BD%D0%B4%D0%B0%D1%86%D0%B8%D0%B8%20%D0%BF%D0%BE%20%D1%83%D1%85%D0%BE%D0%B4%D1%83.pdf,5251,,,,,,,,
https://cdn.entero.ru/mp@2x/09/d1/09d1fbaa99af2acf72dc4dc37a20f3b6.jpg,Колеса Mecon Profi,Колеса Mecon Profi,4186,RUB,Нет,,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/348177,"<p>Колеса <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/348177"">Mecon Profi</a></b> используются с вешалами для туш.</p>

<p>В комплект поставки входят 4 колеса (2 с тормозом и 2 без тормоза).</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Диаметр: 125 мм</li>
<li>Вес с упаковкой: 4 кг</li>
</ul>",348177,,,,,,,0,,4925,,,,,,,,
https://cdn.entero.ru/mp@2x/fa/06/fa067120fc59e3f2581952dbac2679ab.jpg,Лоток дефростационный Mecon ВДДп 1200х600х50 мм,Лоток дефростационный Mecon ВДДп 1200х600х50 мм,4489,RUB,Нет,,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/348164,"<p>Дефростационный лоток <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/348164""><b class=""b"">Mecon ВДДп</b></a> используется с вешалами для туш размером <a href=""https://entero.ru/search.php?text=%D0%92%D0%B5%D1%88%D0%B0%D0%BB%D0%BE+%D0%B4%D0%BB%D1%8F+%D1%82%D1%83%D1%88+Mecon+1200%D1%85600"">1200х600</a> мм. Модель выполнена из нержавеющей стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 1200х600х50 мм</li>
<li>Объем упаковки: 0,04 м³</li>
<li>Вес с упаковкой: 5,88 кг</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",348164,,,,,,,0,https://entero.ru/manuals/428788/%D0%A0%D0%B5%D0%BA%D0%BE%D0%BC%D0%B5%D0%BD%D0%B4%D0%B0%D1%86%D0%B8%D0%B8%20%D0%BF%D0%BE%20%D1%83%D1%85%D0%BE%D0%B4%D1%83.pdf,,,,,,,,,
https://cdn.entero.ru/mp@2x/d1/44/d144aacb619d51f1e6b46ed71871348d.jpg,Лоток дефростационный Mecon ВДДп 1000х800х50 мм,Лоток дефростационный Mecon ВДДп 1000х800х50 мм,4654,RUB,Нет,,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/348163,"<p>Дефростационный лоток <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/348163""><b class=""b"">Mecon ВДДп</b></a> используется с вешалами для туш размером <a href=""https://entero.ru/search.php?text=%D0%92%D0%B5%D1%88%D0%B0%D0%BB%D0%BE+%D0%B4%D0%BB%D1%8F+%D1%82%D1%83%D1%88+Mecon+1000%D1%85800"">1000х800</a> мм. Модель выполнена из нержавеющей стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 1000х800х50 мм</li>
<li>Объем упаковки: 0,04 м³</li>
<li>Вес с упаковкой: 6,33 кг</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",348163,,,,,,,0,https://entero.ru/manuals/428787/%D0%A0%D0%B5%D0%BA%D0%BE%D0%BC%D0%B5%D0%BD%D0%B4%D0%B0%D1%86%D0%B8%D0%B8%20%D0%BF%D0%BE%20%D1%83%D1%85%D0%BE%D0%B4%D1%83.pdf,6044,,,,,,,,
https://cdn.entero.ru/mp@2x/87/05/8705a8a9b9a5eb9c278663b8fa5e80eb.jpg,Лоток дефростационный Mecon ВДДп 1200х800х50 мм,Лоток дефростационный Mecon ВДДп 1200х800х50 мм,5341,RUB,Нет,,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/348167,"<p>Дефростационный лоток <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/348167""><b class=""b"">Mecon ВДДп</b></a> используется с вешалами для туш размером <a href=""https://entero.ru/search.php?text=%D0%92%D0%B5%D1%88%D0%B0%D0%BB%D0%BE+%D0%B4%D0%BB%D1%8F+%D1%82%D1%83%D1%88+Mecon+1200%D1%85800"">1200х800</a> мм. Модель выполнена из нержавеющей стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 1200х800х50 мм</li>
<li>Объем упаковки: 0,05 м³</li>
<li>Вес с упаковкой: 7,49 кг</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",348167,,,,,,,0,https://entero.ru/manuals/428795/%D0%A0%D0%B5%D0%BA%D0%BE%D0%BC%D0%B5%D0%BD%D0%B4%D0%B0%D1%86%D0%B8%D0%B8%20%D0%BF%D0%BE%20%D1%83%D1%85%D0%BE%D0%B4%D1%83.pdf,,,,,,,,,
https://cdn.entero.ru/mp@2x/fa/91/fa9161589d0fef6265f3caa66e83b82b.jpg,Лоток дефростационный Mecon ВДДп 1500х600х50 мм,Лоток дефростационный Mecon ВДДп 1500х600х50 мм,5366,RUB,Нет,,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/348169,"<p>Дефростационный лоток <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/348169""><b class=""b"">Mecon ВДДп</b></a> используется с вешалами для туш размером <a href=""https://entero.ru/search.php?text=%D0%B2%D0%B5%D1%88%D0%B0%D0%BB%D0%BE+%D0%B4%D0%BB%D1%8F+%D1%82%D1%83%D1%88+Mecon+1500%D1%85600"">1500х600</a> мм. Модель выполнена из нержавеющей стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 1500х600х50 мм</li>
<li>Объем упаковки: 0,05 м³</li>
<li>Вес с упаковкой: 7,47 кг</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",348169,,,,,,,0,https://entero.ru/manuals/428799/%D0%A0%D0%B5%D0%BA%D0%BE%D0%BC%D0%B5%D0%BD%D0%B4%D0%B0%D1%86%D0%B8%D0%B8%20%D0%BF%D0%BE%20%D1%83%D1%85%D0%BE%D0%B4%D1%83.pdf,7155,,,,,,,,
https://cdn.entero.ru/mp@2x/0a/ef/0aef991408d371c6f07d79d060cfabd7.jpg,Поддон для сбора жидкости ЦМИ Пр304-80/60/4(4б),Поддон для сбора жидкости ЦМИ Пр304-80/60/4(4б),5838,RUB,Нет,ЦМИ,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/232871,"<p>Поддон для сбора жидкости <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/232871"">ЦМИ Пр304-80/60/4(4б)</a> </b>используется совместно с вешалами для туш ЦМИ 800х600х1800 мм и 1600х800х1800 мм на предприятиях общественного питания и торговли. Изделие выполнено из нержавеющей стали AISI 304.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Толщина металла: 0,8 мм</li>
<li>Габариты: 800х600х40 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",232871,,,,,,,0,,,,,,,,,,
https://cdn.entero.ru/mp@2x/ec/8f/ec8f93cbd1ebea97ff64dabe7636f198.jpg,Лоток дефростационный Mecon ВДДп 1500х800х50 мм,Лоток дефростационный Mecon ВДДп 1500х800х50 мм,6387,RUB,Нет,,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/348170,"<p>Дефростационный лоток <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/348170""><b class=""b"">Mecon ВДДп</b></a> используется с вешалами для туш размером <a href=""https://entero.ru/search.php?text=%D0%B2%D0%B5%D1%88%D0%B0%D0%BB%D0%BE+%D0%B4%D0%BB%D1%8F+%D1%82%D1%83%D1%88+Mecon+1500%D1%85800"">1500х800</a> мм. Модель выполнена из нержавеющей стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Размер: 1500х800х50 мм</li>
<li>Объем упаковки: 0,06 м³</li>
<li>Вес с упаковкой: 9,32 кг</li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",348170,,,,,,,0,https://entero.ru/manuals/428800/%D0%A0%D0%B5%D0%BA%D0%BE%D0%BC%D0%B5%D0%BD%D0%B4%D0%B0%D1%86%D0%B8%D0%B8%20%D0%BF%D0%BE%20%D1%83%D1%85%D0%BE%D0%B4%D1%83.pdf,,,,,,,,,
https://cdn.entero.ru/mp@2x/ed/96/ed96d62c103adce4f15f387de6be2be5.jpg,Поддон для сбора жидкости ЦМИ Пр304-100/60/4(4б),Поддон для сбора жидкости ЦМИ Пр304-100/60/4(4б),6747,RUB,Нет,ЦМИ,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/232877,"<p>Поддон для сбора жидкости <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/232877"">ЦМИ Пр304-100/60/4(4б)</a> </b>используется совместно с вешалами для туш ЦМИ 1000х600х1800 мм и 2000х800х1800 мм на предприятиях общественного питания и торговли. Изделие выполнено из нержавеющей стали AISI 304.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Толщина металла: 0,8 мм</li>
<li>Габариты: 1000х600х40 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",232877,,,,,,,0,,,,,,,,,,
https://cdn.entero.ru/mp@2x/fd/d9/fdd909e5fef321e4fe3e7a4a2d974fe4.jpg,Поддон для сбора жидкости ЦМИ Пр304-120/60/4(4б),Поддон для сбора жидкости ЦМИ Пр304-120/60/4(4б),7626,RUB,Нет,ЦМИ,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/232882,"<p>Поддон для сбора жидкости <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/232882"">ЦМИ Пр304-120/60/4(4б)</a> </b>используется совместно с вешалами для туш ЦМИ 1200х600х1800 мм и 2400х800х1800 мм на предприятиях общественного питания и торговли. Изделие выполнено из нержавеющей стали AISI 304.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Толщина металла: 0,8 мм</li>
<li>Габариты: 1200х600х40 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",232882,,,,,,,0,,10894,,,,,,,,
https://cdn.entero.ru/mp@2x/36/b4/36b453755f73b1b535b913cefa72ee7d.jpg,Поддон для сбора жидкости ЦМИ Пр304-150/60/4(4б),Поддон для сбора жидкости ЦМИ Пр304-150/60/4(4б),8960,RUB,Нет,ЦМИ,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/232884,"<p>Поддон для сбора жидкости <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/232884"">ЦМИ Пр304-150/60/4(4б)</a> </b>используется совместно с вешалами для туш ЦМИ 1500х600х1800 мм и 3000х800х1800 мм на предприятиях общественного питания и торговли. Изделие выполнено из нержавеющей стали AISI 304.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Толщина металла: 0,8 мм</li>
<li>Габариты: 1500х600х40 мм</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",232884,,,,,,,0,,11342,,,,,,,,
